,fork_slug,upstream_slug,created_at,updated_at,pushed_at,forks_count,forking_level
4071,jbartz/astropy,astropy/astropy,2014-06-24T19:25:16Z,2014-06-24T20:13:21Z,2014-06-24T20:13:21Z,0.0,1.0
4072,so-hattori/astropy,astropy/astropy,2014-06-24T19:24:55Z,2014-06-24T19:24:56Z,2014-06-24T17:36:27Z,0.0,1.0
4073,sks67/astropy,astropy/astropy,2014-06-24T19:24:40Z,2014-06-24T19:56:18Z,2014-06-24T19:56:18Z,0.0,1.0
4074,adeleplunkett/astropy,astropy/astropy,2014-06-24T19:24:38Z,2014-06-24T19:41:02Z,2016-04-09T06:13:33Z,0.0,1.0
4075,JDTimlin/astropy,astropy/astropy,2014-06-24T19:24:32Z,2014-06-24T19:41:43Z,2014-06-24T19:41:43Z,0.0,1.0
4076,apetri/astropy,astropy/astropy,2014-06-24T19:24:27Z,2014-06-24T19:52:00Z,2014-06-24T19:51:59Z,0.0,1.0
4077,ekadofong/astropy,astropy/astropy,2014-06-24T19:24:26Z,2014-06-24T19:42:28Z,2014-06-24T19:42:28Z,0.0,1.0
4078,awatr/astropy,astropy/astropy,2014-06-24T19:24:08Z,2014-06-24T19:54:22Z,2014-06-24T19:54:21Z,0.0,1.0
4079,dncnwtts/astropy,astropy/astropy,2014-06-24T19:24:07Z,2014-06-24T19:57:23Z,2014-06-24T19:57:23Z,0.0,1.0
4080,mgostisha/astropy,astropy/astropy,2014-06-24T19:24:07Z,2014-06-24T19:39:37Z,2014-06-24T19:39:37Z,0.0,1.0
4081,duncandc/astropy,astropy/astropy,2014-06-24T19:24:07Z,2014-06-24T19:24:08Z,2014-06-24T17:36:27Z,0.0,1.0
4082,rcmorehead/astropy,astropy/astropy,2014-06-24T19:24:07Z,2014-06-24T19:24:09Z,2014-06-24T17:36:27Z,0.0,1.0
4083,ivastar/astropy,astropy/astropy,2014-06-24T19:24:06Z,2014-06-24T19:24:07Z,2014-06-24T17:36:27Z,0.0,1.0
4084,alekseygenerozov/astropy,astropy/astropy,2014-06-24T19:24:02Z,2014-06-24T19:41:36Z,2014-06-24T19:41:36Z,0.0,1.0
4085,villarrealas/astropy,astropy/astropy,2014-06-24T19:24:01Z,2014-06-24T19:54:32Z,2014-06-24T19:54:32Z,0.0,1.0
4086,lastie/astropy,astropy/astropy,2014-06-24T19:23:54Z,2014-06-24T19:43:50Z,2014-06-24T19:43:50Z,0.0,1.0
4087,indiajoe/astropy,astropy/astropy,2014-06-21T21:21:14Z,2020-05-11T19:24:13Z,2020-05-11T19:24:04Z,0.0,1.0
4088,cactaur/astropy,astropy/astropy,2014-06-21T00:56:31Z,2016-07-16T14:30:42Z,2017-11-01T20:17:48Z,0.0,1.0
4089,yimengwang/astropy,astropy/astropy,2014-06-16T05:48:20Z,2014-06-16T05:48:24Z,2014-06-15T14:20:40Z,0.0,1.0
4090,jonathansick/astropy,astropy/astropy,2014-06-15T21:29:45Z,2019-10-18T02:34:07Z,2019-12-05T01:55:06Z,0.0,1.0
4091,bbt123/astropy,astropy/astropy,2014-06-12T18:34:08Z,2014-06-12T18:34:11Z,2014-06-11T09:39:11Z,0.0,1.0
4092,mateoi/astropy,astropy/astropy,2014-06-04T17:22:55Z,2014-06-04T17:22:57Z,2014-06-04T08:56:18Z,0.0,1.0
4093,kristofkalocsai/astropy,astropy/astropy,2014-06-02T14:09:19Z,2014-06-02T14:09:21Z,2014-06-02T13:21:14Z,0.0,1.0
4094,TheWitnesses/astropy,astropy/astropy,2014-05-30T03:05:11Z,2014-05-30T03:05:13Z,2014-05-29T20:39:21Z,0.0,1.0
4095,jcooky/astropy,astropy/astropy,2014-05-29T17:47:51Z,2014-05-29T17:47:53Z,2014-05-28T19:48:47Z,0.0,1.0
4096,ryancooke/astropy,astropy/astropy,2014-05-29T01:15:30Z,2014-05-30T21:48:22Z,2014-05-29T14:06:39Z,0.0,1.0
4097,JakenHerman/astropy,astropy/astropy,2014-05-25T05:42:10Z,2014-05-25T05:42:12Z,2014-05-23T21:30:28Z,0.0,1.0
4098,gfarhani/astropy,astropy/astropy,2014-05-25T02:19:35Z,2014-05-25T02:19:37Z,2014-05-23T21:30:28Z,0.0,1.0
4099,miltondehara/astropy,astropy/astropy,2014-05-24T16:48:15Z,2014-05-24T16:57:34Z,2014-05-24T16:57:33Z,0.0,1.0
4100,A-0-/astropy,astropy/astropy,2014-05-23T02:21:21Z,2014-08-29T05:39:27Z,2014-05-23T00:32:47Z,0.0,1.0
4101,ruadath/astropy,astropy/astropy,2014-05-21T21:20:00Z,2014-05-21T21:20:02Z,2014-05-21T19:00:19Z,0.0,1.0
4102,petronas/astropy,astropy/astropy,2014-05-21T08:00:05Z,2014-05-21T08:00:07Z,2014-05-21T07:15:40Z,0.0,1.0
4103,dpshelio/astropy,astropy/astropy,2014-05-20T07:37:41Z,2014-05-22T15:54:26Z,2016-02-20T14:17:28Z,0.0,1.0
4104,mccannst/astropy,astropy/astropy,2014-05-18T17:08:53Z,2014-05-18T17:08:54Z,2014-05-18T08:32:27Z,0.0,1.0
4105,ddejacto3/astropy,astropy/astropy,2014-05-17T13:42:09Z,2014-05-17T13:42:10Z,2014-05-17T09:48:31Z,0.0,1.0
4106,jamiepg1/astropy,astropy/astropy,2014-05-16T15:53:07Z,2014-05-16T15:53:09Z,2014-05-16T12:16:12Z,0.0,1.0
4107,prodigeni/astropy,astropy/astropy,2014-05-14T20:00:49Z,2014-05-14T20:00:52Z,2014-05-14T06:37:26Z,0.0,1.0
4108,cbonnett/astropy,astropy/astropy,2014-05-12T21:43:16Z,2014-05-12T22:17:32Z,2014-05-12T21:44:42Z,0.0,1.0
4109,coder006/astropy,astropy/astropy,2014-05-03T21:36:58Z,2014-05-03T21:36:59Z,2014-05-03T20:48:36Z,1.0,1.0
4110,bluescarni/astropy,astropy/astropy,2014-05-02T11:05:52Z,2014-05-12T23:55:01Z,2014-05-12T14:36:45Z,0.0,1.0
4111,CadenArmstrong/astropy,astropy/astropy,2014-04-29T20:16:41Z,2014-04-29T20:16:44Z,2014-04-29T17:31:55Z,0.0,1.0
4112,mikeireland/astropy,astropy/astropy,2014-04-22T03:38:52Z,2014-04-22T03:38:55Z,2014-04-21T20:25:56Z,0.0,1.0
4113,PritishC/astropy,astropy/astropy,2014-04-19T17:36:20Z,2014-10-15T06:41:23Z,2014-06-08T12:28:47Z,0.0,1.0
4114,sosey/astropy,astropy/astropy,2014-04-16T15:31:42Z,2014-04-16T15:31:45Z,2017-11-22T14:41:32Z,0.0,1.0
4115,nudomarinero/astropy,astropy/astropy,2014-04-16T10:49:23Z,2021-03-18T10:58:09Z,2021-04-19T17:02:50Z,0.0,1.0
4116,brisbind/astropy,astropy/astropy,2014-04-14T15:40:16Z,2014-04-14T15:40:18Z,2014-04-14T13:51:04Z,0.0,1.0
4117,Ivoz/astropy,astropy/astropy,2014-03-29T13:19:33Z,2014-03-29T13:42:35Z,2014-03-29T13:39:52Z,0.0,1.0
4118,anizami/astropy,astropy/astropy,2014-03-20T22:17:16Z,2014-11-11T22:33:14Z,2015-08-14T19:23:16Z,0.0,1.0
4119,Epitrochoid/astropy,astropy/astropy,2014-03-18T22:35:23Z,2014-03-24T18:27:13Z,2014-03-19T17:12:05Z,0.0,1.0
4120,Abhin33t/astropy,astropy/astropy,2014-03-18T15:49:30Z,2014-03-18T15:49:32Z,2014-03-17T23:20:38Z,0.0,1.0
4121,shanmbic/astropy,astropy/astropy,2014-03-15T06:10:29Z,2014-04-05T21:20:47Z,2014-04-03T16:13:01Z,0.0,1.0
4122,QuanTakeuchi/astropy,astropy/astropy,2014-03-13T17:41:35Z,2017-11-12T06:09:45Z,2017-11-12T06:09:40Z,0.0,1.0
4123,mmortonson/astropy,astropy/astropy,2014-03-11T00:18:40Z,2014-03-11T00:36:04Z,2014-03-11T00:36:03Z,0.0,1.0
4124,treeloy/astropy,astropy/astropy,2014-03-08T07:17:14Z,2014-03-17T14:25:25Z,2014-03-16T21:00:36Z,0.0,1.0
4125,KylePreston/astropy,astropy/astropy,2014-03-07T08:49:17Z,2014-03-07T08:49:18Z,2014-03-04T19:10:47Z,0.0,1.0
4126,dorisjlee/astropy,astropy/astropy,2014-03-02T17:44:00Z,2014-03-03T05:04:50Z,2014-03-03T04:51:04Z,0.0,1.0
4127,shaileshahuja/astropy,astropy/astropy,2014-03-02T14:42:36Z,2014-04-13T21:34:22Z,2014-04-13T19:51:31Z,0.0,1.0
4128,orangeblock/astropy,astropy/astropy,2014-03-01T16:50:06Z,2014-03-15T23:33:12Z,2014-03-15T23:33:09Z,0.0,1.0
4129,bsipocz/astropy,astropy/astropy,2014-03-01T14:55:18Z,2019-08-14T00:07:40Z,2022-08-18T05:03:47Z,0.0,1.0
4130,derdon/astropy,astropy/astropy,2014-02-27T21:01:46Z,2015-11-23T21:27:48Z,2015-11-23T21:27:44Z,0.0,1.0
4131,Rbeaty88/astropy,astropy/astropy,2014-02-22T01:01:37Z,2014-02-22T01:01:39Z,2014-02-21T20:29:31Z,0.0,1.0
4132,rastogitanuj/astropy,astropy/astropy,2014-02-19T17:06:07Z,2014-05-02T15:52:01Z,2014-04-26T16:33:45Z,0.0,1.0
4133,mdmueller/astropy,astropy/astropy,2014-02-19T16:35:18Z,2014-10-20T17:13:11Z,2015-09-29T04:16:29Z,0.0,1.0
4134,maedhros777/astropy,astropy/astropy,2014-02-19T13:09:45Z,2014-02-19T16:23:08Z,2014-02-19T16:23:07Z,0.0,1.0
4135,kelle/astropy,astropy/astropy,2014-02-18T15:56:44Z,2017-05-11T14:27:57Z,2021-05-31T17:49:32Z,0.0,1.0
4136,jbwhit/astropy,astropy/astropy,2014-02-17T22:33:24Z,2014-05-07T13:16:11Z,2014-05-07T13:16:11Z,0.0,1.0
4137,lgarrison/astropy,astropy/astropy,2014-02-07T21:42:25Z,2014-02-12T19:13:59Z,2018-05-15T21:22:20Z,0.0,1.0
4138,kaichogami/astropy,astropy/astropy,2014-01-31T15:03:45Z,2019-08-13T15:34:37Z,2014-06-22T17:08:16Z,0.0,1.0
4139,mindriot101/astropy,astropy/astropy,2014-01-24T14:34:18Z,2015-01-08T22:14:35Z,2017-06-05T21:21:37Z,0.0,1.0
4140,skoushik/astropy,astropy/astropy,2014-01-16T16:05:00Z,2014-01-16T17:10:44Z,2014-01-16T17:10:43Z,0.0,1.0
4141,sauravtom/astropy,astropy/astropy,2014-01-12T19:06:19Z,2014-04-23T17:49:10Z,2019-01-23T06:32:37Z,0.0,1.0
4142,luojing1211/astropy,astropy/astropy,2014-01-08T16:09:57Z,2014-01-08T16:09:59Z,2014-01-07T23:15:49Z,0.0,1.0
4143,ktchrn/astropy,astropy/astropy,2014-01-05T18:54:26Z,2014-05-20T21:47:15Z,2014-11-01T18:30:34Z,0.0,1.0
4144,astrojuanlu/astropy,astropy/astropy,2014-01-03T17:58:49Z,2021-05-10T20:41:44Z,2021-05-10T20:40:16Z,0.0,1.0
4145,mattgiguere/astropy,astropy/astropy,2013-12-19T21:42:40Z,2014-07-22T23:27:51Z,2014-07-22T23:27:49Z,0.0,1.0
4146,ramosmig/astropy,astropy/astropy,2013-12-13T02:36:08Z,2013-12-13T02:36:09Z,2013-12-12T16:31:03Z,0.0,1.0
4147,aghos7/astropy,astropy/astropy,2013-12-10T06:18:07Z,2013-12-10T06:18:09Z,2013-12-09T16:49:50Z,0.0,1.0
4148,aarribas/astropy,astropy/astropy,2013-12-05T18:53:54Z,2013-12-05T18:53:54Z,2013-12-05T18:15:04Z,0.0,1.0
4149,imclab/astropy,astropy/astropy,2013-12-03T13:58:56Z,2013-12-03T13:58:57Z,2013-12-02T22:07:20Z,0.0,1.0
4150,stevenrjanssens/astropy,astropy/astropy,2013-12-02T20:53:14Z,2014-07-04T19:47:29Z,2014-07-04T19:47:28Z,0.0,1.0
4151,jfoster17/astropy,astropy/astropy,2013-11-15T02:42:34Z,2014-05-20T15:09:18Z,2014-11-05T22:20:23Z,0.0,1.0
4152,rhewett/astropy,astropy/astropy,2013-11-07T16:30:22Z,2013-11-07T16:30:23Z,2013-11-07T12:02:10Z,0.0,1.0
4153,onekiloparsec/astropy,astropy/astropy,2013-11-02T08:25:12Z,2017-01-22T14:18:15Z,2017-01-22T14:18:10Z,0.0,1.0
4154,ehsteve/astropy,astropy/astropy,2013-10-25T19:41:38Z,2013-10-25T19:41:39Z,2013-10-25T19:34:46Z,0.0,1.0
4155,larrybradley/astropy,astropy/astropy,2013-10-14T17:09:24Z,2021-10-30T00:13:45Z,2022-07-21T17:58:08Z,0.0,1.0
4156,astrosilverio/astropy,astropy/astropy,2013-10-10T16:08:07Z,2013-10-10T16:08:07Z,2013-10-08T19:20:49Z,0.0,1.0
4157,mwcraig/astropy,astropy/astropy,2013-10-10T02:34:38Z,2014-08-15T21:01:16Z,2020-07-21T15:02:30Z,0.0,1.0
4158,parejkoj/astropy,astropy/astropy,2013-10-08T18:24:13Z,2019-10-04T20:46:15Z,2019-10-09T23:05:08Z,0.0,1.0
4159,dpgettings/astropy,astropy/astropy,2013-09-28T08:00:05Z,2013-09-28T08:24:59Z,2013-09-28T08:24:59Z,0.0,1.0
4160,mindw/astropy,astropy/astropy,2013-09-24T12:29:39Z,2013-09-24T12:29:41Z,2013-09-23T23:41:46Z,0.0,1.0
4161,skendrew/astropy,astropy/astropy,2013-09-17T15:21:05Z,2013-11-12T16:10:50Z,2015-11-05T11:44:18Z,0.0,1.0
4162,healther/astropy,astropy/astropy,2013-09-03T10:06:03Z,2013-10-25T13:11:39Z,2013-10-18T20:20:09Z,0.0,1.0
4163,james-allen/astropy,astropy/astropy,2013-08-28T02:51:57Z,2013-08-28T02:51:59Z,2013-08-27T18:18:02Z,0.0,1.0
4164,migueldvb/astropy,astropy/astropy,2013-08-24T18:47:01Z,2014-05-16T18:47:05Z,2020-11-07T18:17:08Z,0.0,1.0
4165,jeffctaylor/astropy,astropy/astropy,2013-07-30T22:46:13Z,2013-09-07T03:57:39Z,2013-09-07T03:57:36Z,0.0,1.0
4166,Xarthisius/astropy,astropy/astropy,2013-07-27T10:18:37Z,2013-07-29T19:13:46Z,2016-01-14T18:06:11Z,0.0,1.0
4167,obspsr/astropy,astropy/astropy,2013-07-26T00:05:54Z,2013-12-02T18:56:46Z,2013-07-30T08:35:18Z,0.0,1.0
4168,dlakaplan/astropy,astropy/astropy,2013-07-25T20:28:39Z,2014-01-03T16:38:13Z,2014-01-03T16:38:12Z,0.0,1.0
4169,earthastronaut/astropy,astropy/astropy,2013-07-24T16:24:31Z,2014-05-12T20:10:21Z,2020-11-23T15:40:39Z,1.0,1.0
4170,examon/astropy,astropy/astropy,2013-07-24T10:21:32Z,2013-12-02T18:59:20Z,2013-07-24T13:17:16Z,0.0,1.0
4171,sergiopasra/astropy,astropy/astropy,2013-07-19T17:25:50Z,2018-06-06T08:45:47Z,2018-06-07T21:33:15Z,0.0,1.0
4172,barentsen/astropy,astropy/astropy,2013-07-17T16:39:51Z,2019-09-09T18:22:48Z,2022-08-22T14:42:57Z,3.0,1.0
4173,rmalexan/astropy,astropy/astropy,2013-07-11T14:51:13Z,2013-07-11T14:51:13Z,2013-07-11T03:03:42Z,0.0,1.0
4174,ARO-user/astropy,astropy/astropy,2013-07-10T20:10:04Z,2013-07-10T20:11:56Z,2013-07-09T20:45:36Z,0.0,1.0
4175,npricejones/astropy,astropy/astropy,2013-07-10T18:09:36Z,2017-09-01T18:32:10Z,2017-09-01T18:32:05Z,0.0,1.0
4176,terben/astropy,astropy/astropy,2013-06-28T19:12:17Z,2013-07-04T22:05:22Z,2013-07-03T16:05:56Z,0.0,1.0
4177,ehogan/astropy,astropy/astropy,2013-06-28T15:44:17Z,2013-07-22T14:31:03Z,2013-06-29T21:53:26Z,0.0,1.0
4178,TallJimbo/astropy,astropy/astropy,2013-06-28T15:01:22Z,2013-06-28T15:01:22Z,2013-06-26T02:45:10Z,0.0,1.0
4179,msimpson253/astropy,astropy/astropy,2013-06-28T14:58:52Z,2013-06-29T15:34:24Z,2013-06-29T15:34:22Z,0.0,1.0
4180,jeanconn/astropy,astropy/astropy,2013-06-28T14:58:14Z,2014-07-11T15:14:48Z,2014-07-14T03:09:21Z,0.0,1.0
4181,texuf/astropy,astropy/astropy,2013-06-25T21:46:12Z,2013-06-25T21:46:12Z,2013-06-23T17:41:18Z,0.0,1.0
4182,Cadair/astropy,astropy/astropy,2013-06-23T19:38:47Z,2022-05-02T17:17:31Z,2022-03-04T16:19:36Z,0.0,1.0
4183,ChrisBeaumont/astropy,astropy/astropy,2013-06-20T21:12:15Z,2014-05-09T18:45:45Z,2014-10-28T14:18:09Z,0.0,1.0
4184,followthesheep/astropy,astropy/astropy,2013-06-20T04:04:58Z,2013-06-20T04:04:58Z,2013-06-19T10:26:15Z,0.0,1.0
4185,olebole/astropy,astropy/astropy,2013-06-14T12:45:36Z,2021-12-20T07:49:16Z,2022-06-22T16:15:47Z,0.0,1.0
4186,RayPlante/astropy,astropy/astropy,2013-06-08T21:05:59Z,2014-03-27T14:42:40Z,2014-02-26T15:04:55Z,0.0,1.0
4187,montefra/astropy,astropy/astropy,2013-06-05T15:38:00Z,2015-01-21T14:29:01Z,2017-10-13T09:23:50Z,0.0,1.0
4188,stargaser/astropy,astropy/astropy,2013-06-04T18:19:46Z,2019-12-23T23:17:40Z,2019-12-23T23:16:53Z,0.0,1.0
4189,autocorr/astropy,astropy/astropy,2013-05-31T22:53:17Z,2013-05-31T22:53:17Z,2013-05-31T16:52:50Z,0.0,1.0
4190,Andromedanita/astropy,astropy/astropy,2013-05-29T15:31:34Z,2019-08-13T15:21:30Z,2021-04-07T19:43:35Z,0.0,1.0
